# Temperature_MeV comoving_wavenumber Horizon_mass_solar kappa_QCD gamma_QCD delta_QCD phi_QCD
0.00293797 23.5813 3.12374e+10 4.20721 0.377779 937.676 260.978
0.00294677 23.652 3.1051e+10 4.20721 0.377779 932.082 259.424
0.00295561 23.7229 3.08656e+10 4.20721 0.377779 926.522 257.88
0.00296447 23.794 3.06813e+10 4.20721 0.377779 920.994 256.344
0.00297336 23.8654 3.04982e+10 4.20721 0.377779 915.5 254.818
0.00298227 23.9369 3.03161e+10 4.20721 0.377779 910.038 253.301
0.00299121 24.0087 3.01352e+10 4.20721 0.377779 904.609 251.793
0.00300018 24.0807 2.99553e+10 4.20721 0.377779 899.212 250.294
0.00300918 24.1529 2.97765e+10 4.20721 0.377779 893.848 248.804
0.0030182 24.2253 2.95987e+10 4.20721 0.377779 888.515 247.323
0.00302725 24.2979 2.9422e+10 4.20721 0.377779 883.215 245.85
0.00303632 24.3708 2.92464e+10 4.20721 0.377779 877.946 244.387
0.00304543 24.4438 2.90718e+10 4.20721 0.377779 872.708 242.932
0.00305456 24.5171 2.88983e+10 4.20721 0.377779 867.502 241.485
0.00306372 24.5906 2.87258e+10 4.20721 0.377779 862.327 240.048
0.0030729 24.6644 2.85543e+10 4.20721 0.377779 857.182 238.619
0.00308212 24.7383 2.83838e+10 4.20721 0.377779 852.069 237.198
0.00309136 24.8125 2.82144e+10 4.20721 0.377779 846.986 235.787
0.00310062 24.8869 2.8046e+10 4.20721 0.377779 841.933 234.383
0.00310992 24.9615 2.78786e+10 4.20721 0.377779 836.91 232.988
0.00311924 25.0363 2.77121e+10 4.20721 0.377779 831.918 231.601
0.0031286 25.1114 2.75467e+10 4.20721 0.377779 826.955 230.222
0.00313798 25.1867 2.73823e+10 4.20721 0.377779 822.022 228.852
0.00314738 25.2622 2.72188e+10 4.20721 0.377779 817.118 227.49
0.00315682 25.3379 2.70563e+10 4.20721 0.377779 812.244 226.136
0.00316629 25.4139 2.68948e+10 4.20721 0.377779 807.398 224.79
0.00317578 25.4901 2.67343e+10 4.20721 0.377779 802.582 223.452
0.0031853 25.5665 2.65747e+10 4.20721 0.377779 797.794 222.122
0.00319485 25.6432 2.64161e+10 4.20721 0.377779 793.035 220.8
0.00320443 25.72 2.62584e+10 4.20721 0.377779 788.305 219.486
0.00321404 25.7971 2.61016e+10 4.20721 0.377779 783.602 218.18
0.00322367 25.8745 2.59458e+10 4.20721 0.377779 778.928 216.882
0.00323334 25.9521 2.57909e+10 4.20721 0.377779 774.281 215.591
0.00324303 26.0299 2.5637e+10 4.20721 0.377779 769.663 214.308
0.00325275 26.1079 2.54839e+10 4.20721 0.377779 765.072 213.033
0.00326251 26.1862 2.53318e+10 4.20721 0.377779 760.508 211.765
0.00327229 26.2647 2.51806e+10 4.20721 0.377779 755.971 210.505
0.0032821 26.3434 2.50303e+10 4.20721 0.377779 751.462 209.252
0.00329194 26.4224 2.48809e+10 4.20721 0.377779 746.979 208.007
0.00330181 26.5016 2.47323e+10 4.20721 0.377779 742.524 206.769
0.00331171 26.5811 2.45847e+10 4.20721 0.377779 738.095 205.539
0.00332164 26.6608 2.44379e+10 4.20721 0.377779 733.692 204.316
0.0033316 26.7407 2.42921e+10 4.20721 0.377779 729.315 203.1
0.00334158 26.8209 2.4147e+10 4.20721 0.377779 724.965 201.892
0.0033516 26.9013 2.40029e+10 4.20721 0.377779 720.641 200.691
0.00336165 26.982 2.38596e+10 4.20721 0.377779 716.342 199.497
0.00337173 27.0629 2.37172e+10 4.20721 0.377779 712.069 198.31
0.00338184 27.144 2.35756e+10 4.20721 0.377779 707.822 197.13
0.00339198 27.2254 2.34349e+10 4.20721 0.377779 703.6 195.957
0.00340215 27.307 2.3295e+10 4.20721 0.377779 699.403 194.791
0.00341235 27.3889 2.31559e+10 4.20721 0.377779 695.232 193.633
0.00342258 27.471 2.30177e+10 4.20721 0.377779 691.085 192.481
0.00343284 27.5534 2.28803e+10 4.20721 0.377779 686.963 191.336
0.00344313 27.636 2.27437e+10 4.20721 0.377779 682.865 190.198
0.00345346 27.7188 2.26079e+10 4.20721 0.377779 678.792 189.066
0.00346381 27.8019 2.2473e+10 4.20721 0.377779 674.744 187.941
0.00347419 27.8853 2.23388e+10 4.20721 0.377779 670.719 186.824
0.00348461 27.9689 2.22055e+10 4.20721 0.377779 666.719 185.712
0.00349506 28.0527 2.20729e+10 4.20721 0.377779 662.742 184.608
0.00350554 28.1368 2.19412e+10 4.20721 0.377779 658.789 183.51
0.00351605 28.2212 2.18102e+10 4.20721 0.377779 654.86 182.418
0.00352659 28.3058 2.168e+10 4.20721 0.377779 650.954 181.333
0.00353716 28.3907 2.15506e+10 4.20721 0.377779 647.071 180.255
0.00354777 28.4758 2.14219e+10 4.20721 0.377779 643.212 179.183
0.0035584 28.5612 2.12941e+10 4.20721 0.377779 639.376 178.117
0.00356907 28.6468 2.1167e+10 4.20721 0.377779 635.562 177.058
0.00357977 28.7327 2.10406e+10 4.20721 0.377779 631.772 176.005
0.0035905 28.8188 2.0915e+10 4.20721 0.377779 628.004 174.958
0.00360127 28.9052 2.07901e+10 4.20721 0.377779 624.258 173.918
0.00361207 28.9919 2.0666e+10 4.20721 0.377779 620.535 172.884
0.0036229 29.0788 2.05427e+10 4.20721 0.377779 616.834 171.856
0.00363376 29.166 2.042e+10 4.20721 0.377779 613.155 170.834
0.00364465 29.2535 2.02982e+10 4.20721 0.377779 609.498 169.818
0.00365558 29.3412 2.0177e+10 4.20721 0.377779 605.863 168.808
0.00366654 29.4291 2.00565e+10 4.20721 0.377779 602.25 167.804
0.00367753 29.5174 1.99368e+10 4.20721 0.377779 598.658 166.807
0.00368856 29.6059 1.98178e+10 4.20721 0.377779 595.088 165.815
0.00369962 29.6946 1.96995e+10 4.20721 0.377779 591.539 164.829
0.00371071 29.7837 1.95819e+10 4.20721 0.377779 588.011 163.849
0.00372183 29.8729 1.9465e+10 4.20721 0.377779 584.504 162.875
0.00373299 29.9625 1.93488e+10 4.20721 0.377779 581.018 161.907
0.00374419 30.0523 1.92333e+10 4.20721 0.377779 577.553 160.944
0.00375541 30.1424 1.91185e+10 4.20721 0.377779 574.109 159.987
0.00376667 30.2328 1.90044e+10 4.20721 0.377779 570.685 159.036
0.00377796 30.3235 1.88909e+10 4.20721 0.377779 567.282 158.091
0.00378929 30.4144 1.87782e+10 4.20721 0.377779 563.899 157.151
0.00380065 30.5056 1.86661e+10 4.20721 0.377779 560.536 156.217
0.00381205 30.597 1.85546e+10 4.20721 0.377779 557.193 155.289
0.00382347 30.6888 1.84439e+10 4.20721 0.377779 553.87 154.366
0.00383494 30.7808 1.83338e+10 4.20721 0.377779 550.567 153.448
0.00384644 30.873 1.82243e+10 4.20721 0.377779 547.284 152.536
0.00385797 30.9656 1.81156e+10 4.20721 0.377779 544.02 151.629
0.00386953 31.0584 1.80074e+10 4.20721 0.377779 540.776 150.728
0.00388114 31.1516 1.78999e+10 4.20721 0.377779 537.551 149.833
0.00389277 31.245 1.77931e+10 4.20721 0.377779 534.346 148.942
0.00390444 31.3386 1.76869e+10 4.20721 0.377779 531.159 148.057
0.00391615 31.4326 1.75813e+10 4.20721 0.377779 527.992 147.177
0.00392789 31.5268 1.74763e+10 4.20721 0.377779 524.843 146.303
0.00393967 31.6214 1.7372e+10 4.20721 0.377779 521.714 145.433
0.00395148 31.7162 1.72683e+10 4.20721 0.377779 518.603 144.569
0.00396333 31.8113 1.71652e+10 4.20721 0.377779 515.51 143.71
0.00397521 31.9066 1.70627e+10 4.20721 0.377779 512.436 142.856
0.00398713 32.0023 1.69609e+10 4.20721 0.377779 509.381 142.007
0.00399908 32.0982 1.68596e+10 4.20721 0.377779 506.343 141.164
0.00401107 32.1945 1.6759e+10 4.20721 0.377779 503.324 140.325
0.0040231 32.291 1.6659e+10 4.20721 0.377779 500.323 139.491
0.00403516 32.3878 1.65595e+10 4.20721 0.377779 497.339 138.663
0.00404726 32.4849 1.64607e+10 4.20721 0.377779 494.374 137.839
0.00405939 32.5823 1.63624e+10 4.20721 0.377779 491.426 137.02
0.00407156 32.68 1.62647e+10 4.20721 0.377779 488.496 136.206
0.00408377 32.778 1.61676e+10 4.20721 0.377779 485.583 135.397
0.00409601 32.8762 1.60711e+10 4.20721 0.377779 482.688 134.593
0.00410829 32.9748 1.59752e+10 4.20721 0.377779 479.81 133.793
0.00412061 33.0737 1.58798e+10 4.20721 0.377779 476.949 132.998
0.00413296 33.1728 1.5785e+10 4.20721 0.377779 474.105 132.209
0.00414536 33.2723 1.56908e+10 4.20721 0.377779 471.278 131.423
0.00415778 33.372 1.55971e+10 4.20721 0.377779 468.468 130.643
0.00417025 33.4721 1.5504e+10 4.20721 0.377779 465.675 129.867
0.00418275 33.5725 1.54115e+10 4.20721 0.377779 462.898 129.096
0.00419529 33.6731 1.53195e+10 4.20721 0.377779 460.138 128.329
0.00420787 33.7741 1.5228e+10 4.20721 0.377779 457.395 127.567
0.00422049 33.8753 1.51371e+10 4.20721 0.377779 454.668 126.809
0.00423314 33.9769 1.50468e+10 4.20721 0.377779 451.957 126.056
0.00424583 34.0788 1.4957e+10 4.20721 0.377779 449.262 125.308
0.00425856 34.1809 1.48677e+10 4.20721 0.377779 446.584 124.564
0.00427133 34.2834 1.47789e+10 4.20721 0.377779 443.921 123.824
0.00428414 34.3862 1.46907e+10 4.20721 0.377779 441.275 123.089
0.00429698 34.4893 1.4603e+10 4.20721 0.377779 438.644 122.358
0.00430986 34.5927 1.45158e+10 4.20721 0.377779 436.029 121.632
0.00432278 34.6964 1.44292e+10 4.20721 0.377779 433.429 120.91
0.00433574 34.8004 1.4343e+10 4.20721 0.377779 430.845 120.192
0.00434874 34.9048 1.42574e+10 4.20721 0.377779 428.277 119.478
0.00436178 35.0094 1.41723e+10 4.20721 0.377779 425.723 118.769
0.00437486 35.1144 1.40877e+10 4.20721 0.377779 423.185 118.064
0.00438798 35.2197 1.40036e+10 4.20721 0.377779 420.662 117.363
0.00440113 35.3253 1.392e+10 4.20721 0.377779 418.155 116.667
0.00441433 35.4312 1.38369e+10 4.20721 0.377779 415.662 115.974
0.00442756 35.5374 1.37543e+10 4.20721 0.377779 413.184 115.286
0.00444084 35.6439 1.36722e+10 4.20721 0.377779 410.721 114.602
0.00445415 35.7508 1.35906e+10 4.20721 0.377779 408.272 113.922
0.0044675 35.858 1.35095e+10 4.20721 0.377779 405.838 113.246
0.0044809 35.9655 1.34288e+10 4.20721 0.377779 403.419 112.574
0.00449433 36.0733 1.33487e+10 4.20721 0.377779 401.014 111.906
0.00450781 36.1815 1.3269e+10 4.20721 0.377779 398.624 111.241
0.00452132 36.29 1.31898e+10 4.20721 0.377779 396.247 110.581
0.00453488 36.3988 1.31111e+10 4.20721 0.377779 393.885 109.925
0.00454847 36.5079 1.30328e+10 4.20721 0.377779 391.537 109.273
0.00456211 36.6173 1.2955e+10 4.20721 0.377779 389.203 108.625
0.00457579 36.7271 1.28777e+10 4.20721 0.377779 386.883 107.98
0.00458951 36.8372 1.28008e+10 4.20721 0.377779 384.577 107.34
0.00460327 36.9477 1.27244e+10 4.20721 0.377779 382.285 106.703
0.00461707 37.0585 1.26484e+10 4.20721 0.377779 380.006 106.07
0.00463091 37.1696 1.25729e+10 4.20721 0.377779 377.741 105.441
0.0046448 37.281 1.24979e+10 4.20721 0.377779 375.489 104.815
0.00465872 37.3928 1.24232e+10 4.20721 0.377779 373.251 104.194
0.00467269 37.5049 1.23491e+10 4.20721 0.377779 371.026 103.576
0.0046867 37.6173 1.22754e+10 4.20721 0.377779 368.815 102.961
0.00470075 37.7301 1.22021e+10 4.20721 0.377779 366.617 102.351
0.00471484 37.8432 1.21293e+10 4.20721 0.377779 364.431 101.744
0.00472898 37.9567 1.20569e+10 4.20721 0.377779 362.259 101.14
0.00474316 38.0705 1.19849e+10 4.20721 0.377779 360.1 100.541
0.00475738 38.1846 1.19133e+10 4.20721 0.377779 357.954 99.9443
0.00477164 38.2991 1.18422e+10 4.20721 0.377779 355.82 99.3517
0.00478595 38.414 1.17715e+10 4.20721 0.377779 353.7 98.7626
0.0048003 38.5291 1.17013e+10 4.20721 0.377779 351.592 98.177
0.00481469 38.6446 1.16314e+10 4.20721 0.377779 349.496 97.5949
0.00482912 38.7605 1.1562e+10 4.20721 0.377779 347.413 97.0163
0.0048436 38.8767 1.1493e+10 4.20721 0.377779 345.342 96.4412
0.00485812 38.9933 1.14244e+10 4.20721 0.377779 343.284 95.8695
0.00487269 39.1102 1.13562e+10 4.20721 0.377779 341.238 95.3012
0.0048873 39.2274 1.12884e+10 4.20721 0.377779 339.205 94.7362
0.00490195 39.345 1.1221e+10 4.20721 0.377779 337.183 94.1747
0.00491665 39.463 1.1154e+10 4.20721 0.377779 335.174 93.6165
0.00493139 39.5813 1.10874e+10 4.20721 0.377779 333.176 93.0616
0.00494617 39.7 1.10212e+10 4.20721 0.377779 331.191 92.5101
0.004961 39.819 1.09554e+10 4.20721 0.377779 329.217 91.9618
0.00497588 39.9384 1.089e+10 4.20721 0.377779 327.255 91.4169
0.0049908 40.0581 1.0825e+10 4.20721 0.377779 325.305 90.8751
0.00500576 40.1782 1.07604e+10 4.20721 0.377779 323.366 90.3366
0.00502077 40.2987 1.06962e+10 4.20721 0.377779 321.439 89.8014
0.00503582 40.4195 1.06323e+10 4.20721 0.377779 319.524 89.2693
0.00505092 40.5407 1.05689e+10 4.20721 0.377779 317.62 88.7404
0.00506606 40.6623 1.05058e+10 4.20721 0.377779 315.727 88.2146
0.00508125 40.7842 1.04431e+10 4.20721 0.377779 313.845 87.692
0.00509648 40.9064 1.03807e+10 4.20721 0.377779 311.975 87.1725
0.00511176 41.0291 1.03188e+10 4.20721 0.377779 310.116 86.6561
0.00512709 41.1521 1.02572e+10 4.20721 0.377779 308.268 86.1428
0.00514246 41.2755 1.01959e+10 4.20721 0.377779 306.431 85.6326
0.00515788 41.3992 1.01351e+10 4.20721 0.377779 304.606 85.1254
0.00517334 41.5233 1.00746e+10 4.20721 0.377779 302.791 84.6212
0.00518885 41.6478 1.00144e+10 4.20721 0.377779 300.986 84.12
0.00520441 41.7727 9.95464e+09 4.20721 0.377779 299.193 83.6219
0.00522002 41.8979 9.89522e+09 4.20721 0.377779 297.41 83.1267
0.00523567 42.0236 9.83615e+09 4.20721 0.377779 295.638 82.6344
0.00525136 42.1496 9.77743e+09 4.20721 0.377779 293.877 82.1451
0.00526711 42.2759 9.71907e+09 4.20721 0.377779 292.126 81.6588
0.0052829 42.4027 9.66105e+09 4.20721 0.377779 290.385 81.1753
0.00529874 42.5298 9.60338e+09 4.20721 0.377779 288.655 80.6947
0.00531462 42.6573 9.54605e+09 4.20721 0.377779 286.935 80.217
0.00533056 42.7852 9.48907e+09 4.20721 0.377779 285.226 79.7421
0.00534654 42.9135 9.43242e+09 4.20721 0.377779 283.526 79.2701
0.00536257 43.0421 9.37612e+09 4.20721 0.377779 281.837 78.8008
0.00537865 43.1712 9.32015e+09 4.20721 0.377779 280.158 78.3344
0.00539477 43.3006 9.26451e+09 4.20721 0.377779 278.489 77.8708
0.00541095 43.4304 9.20921e+09 4.20721 0.377779 276.83 77.4099
0.00542717 43.5607 9.15423e+09 4.20721 0.377779 275.181 76.9518
0.00544344 43.6913 9.09959e+09 4.20721 0.377779 273.541 76.4964
0.00545976 43.8223 9.04527e+09 4.20721 0.377779 271.912 76.0438
0.00547613 43.9536 8.99127e+09 4.20721 0.377779 270.292 75.5938
0.00549255 44.0854 8.9376e+09 4.20721 0.377779 268.682 75.1465
0.00550902 44.2176 8.88425e+09 4.20721 0.377779 267.081 74.7019
0.00552553 44.3502 8.83121e+09 4.20721 0.377779 265.49 74.26
0.0055421 44.4831 8.7785e+09 4.20721 0.377779 263.909 73.8207
0.00555872 44.6165 8.72609e+09 4.20721 0.377779 262.337 73.384
0.00557538 44.7503 8.674e+09 4.20721 0.377779 260.774 72.9499
0.0055921 44.8844 8.62222e+09 4.20721 0.377779 259.22 72.5184
0.00560886 45.019 8.57075e+09 4.20721 0.377779 257.676 72.0895
0.00562568 45.154 8.51959e+09 4.20721 0.377779 256.142 71.6631
0.00564255 45.2894 8.46873e+09 4.20721 0.377779 254.616 71.2393
0.00565946 45.4251 8.41818e+09 4.20721 0.377779 253.099 70.818
0.00567643 45.5613 8.36793e+09 4.20721 0.377779 251.592 70.3993
0.00569345 45.6979 8.31798e+09 4.20721 0.377779 250.093 69.983
0.00571052 45.8349 8.26832e+09 4.20721 0.377779 248.603 69.5692
0.00572764 45.9724 8.21897e+09 4.20721 0.377779 247.123 69.1579
0.00574481 46.1102 8.1699e+09 4.20721 0.377779 245.651 68.7491
0.00576204 46.2484 8.12113e+09 4.20721 0.377779 244.188 68.3427
0.00577931 46.3871 8.07266e+09 4.20721 0.377779 242.733 67.9387
0.00579664 46.5262 8.02447e+09 4.20721 0.377779 241.288 67.5371
0.00581402 46.6657 7.97657e+09 4.20721 0.377779 239.851 67.1379
0.00583145 46.8056 7.92895e+09 4.20721 0.377779 238.422 66.7411
0.00584893 46.9459 7.88162e+09 4.20721 0.377779 237.002 66.3467
0.00586647 47.0867 7.83457e+09 4.20721 0.377779 235.591 65.9546
0.00588406 47.2278 7.7878e+09 4.20721 0.377779 234.188 65.5649
0.0059017 47.3694 7.74131e+09 4.20721 0.377779 232.793 65.1775
0.00591939 47.5114 7.6951e+09 4.20721 0.377779 231.407 64.7924
0.00593714 47.6539 7.64917e+09 4.20721 0.377779 230.029 64.4096
0.00595494 47.7968 7.60351e+09 4.20721 0.377779 228.659 64.0291
0.0059728 47.9401 7.55812e+09 4.20721 0.377779 227.297 63.6508
0.0059907 48.0838 7.513e+09 4.20721 0.377779 225.944 63.2749
0.00600866 48.228 7.46815e+09 4.20721 0.377779 224.598 62.9011
0.00602668 48.3726 7.42357e+09 4.20721 0.377779 223.261 62.5296
0.00604475 48.5176 7.37926e+09 4.20721 0.377779 221.931 62.1603
0.00606287 48.663 7.33521e+09 4.20721 0.377779 220.61 61.7933
0.00608105 48.8089 7.29142e+09 4.20721 0.377779 219.296 61.4284
0.00609928 48.9553 7.24789e+09 4.20721 0.377779 217.991 61.0656
0.00611757 49.1021 7.20463e+09 4.20721 0.377779 216.693 60.7051
0.00613591 49.2493 7.16162e+09 4.20721 0.377779 215.402 60.3467
0.0061543 49.3969 7.11887e+09 4.20721 0.377779 214.12 59.9904
0.00617276 49.545 7.07637e+09 4.20721 0.377779 212.845 59.6363
0.00619126 49.6936 7.03413e+09 4.20721 0.377779 211.578 59.2843
0.00620982 49.8426 6.99214e+09 4.20721 0.377779 210.318 58.9344
0.00622844 49.992 6.9504e+09 4.20721 0.377779 209.066 58.5866
0.00624712 50.1419 6.90891e+09 4.20721 0.377779 207.821 58.2408
0.00626585 50.2922 6.86767e+09 4.20721 0.377779 206.584 57.8971
0.00628463 50.443 6.82667e+09 4.20721 0.377779 205.354 57.5555
0.00630347 50.5942 6.78592e+09 4.20721 0.377779 204.131 57.2159
0.00632237 50.7459 6.74541e+09 4.20721 0.377779 202.916 56.8783
0.00634133 50.8981 6.70515e+09 4.20721 0.377779 201.708 56.5428
0.00636034 51.0507 6.66512e+09 4.20721 0.377779 200.507 56.2092
0.00637941 51.2037 6.62534e+09 4.20721 0.377779 199.314 55.8777
0.00639854 51.3572 6.58579e+09 4.20721 0.377779 198.127 55.5481
0.00641772 51.5112 6.54647e+09 4.20721 0.377779 196.948 55.2205
0.00643696 51.6656 6.50739e+09 4.20721 0.377779 195.776 54.8948
0.00645626 51.8205 6.46855e+09 4.20721 0.377779 194.61 54.5711
0.00647562 51.9759 6.42993e+09 4.20721 0.377779 193.452 54.2493
0.00649503 52.1317 6.39155e+09 4.20721 0.377779 192.3 53.9295
0.0065145 52.288 6.3534e+09 4.20721 0.377779 191.156 53.6115
0.00653404 52.4448 6.31547e+09 4.20721 0.377779 190.018 53.2955
0.00655363 52.602 6.27777e+09 4.20721 0.377779 188.887 52.9813
0.00657327 52.7598 6.2403e+09 4.20721 0.377779 187.763 52.669
0.00659298 52.9179 6.20305e+09 4.20721 0.377779 186.645 52.3586
0.00661275 53.0766 6.16602e+09 4.20721 0.377779 185.534 52.05
0.00663257 53.2357 6.12921e+09 4.20721 0.377779 184.43 51.7433
0.00665246 53.3953 6.09262e+09 4.20721 0.377779 183.332 51.4384
0.00667241 53.5554 6.05625e+09 4.20721 0.377779 182.241 51.1353
0.00669241 53.716 6.0201e+09 4.20721 0.377779 181.157 50.834
0.00671248 53.877 5.98416e+09 4.20721 0.377779 180.079 50.5346
0.0067326 54.0386 5.94844e+09 4.20721 0.377779 179.007 50.2369
0.00675279 54.2006 5.91293e+09 4.20721 0.377779 177.942 49.941
0.00677303 54.3631 5.87764e+09 4.20721 0.377779 176.883 49.6468
0.00679334 54.5261 5.84255e+09 4.20721 0.377779 175.83 49.3545
0.00681371 54.6895 5.80767e+09 4.20721 0.377779 174.784 49.0638
0.00683413 54.8535 5.773e+09 4.20721 0.377779 173.744 48.7749
0.00685462 55.018 5.73854e+09 4.20721 0.377779 172.71 48.4877
0.00687517 55.1829 5.70429e+09 4.20721 0.377779 171.682 48.2023
0.00689579 55.3484 5.67024e+09 4.20721 0.377779 170.661 47.9185
0.00691646 55.5143 5.63639e+09 4.20721 0.377779 169.645 47.6364
0.0069372 55.6808 5.60274e+09 4.20721 0.377779 168.636 47.3561
0.006958 55.8477 5.5693e+09 4.20721 0.377779 167.633 47.0773
0.00697886 56.0151 5.53605e+09 4.20721 0.377779 166.635 46.8003
0.00699978 56.1831 5.503e+09 4.20721 0.377779 165.644 46.5249
0.00702077 56.3515 5.47015e+09 4.20721 0.377779 164.658 46.2512
0.00704182 56.5205 5.4375e+09 4.20721 0.377779 163.679 45.979
0.00706293 56.6899 5.40504e+09 4.20721 0.377779 162.705 45.7086
0.00708411 56.8599 5.37278e+09 4.20721 0.377779 161.737 45.4397
0.00710534 57.0304 5.3407e+09 4.20721 0.377779 160.775 45.1724
0.00712665 57.2013 5.30882e+09 4.20721 0.377779 159.818 44.9067
0.00714801 57.3728 5.27713e+09 4.20721 0.377779 158.868 44.6426
0.00716945 57.5449 5.24563e+09 4.20721 0.377779 157.923 44.3801
0.00719094 57.7174 5.21432e+09 4.20721 0.377779 156.983 44.1192
0.0072125 57.8904 5.18319e+09 4.20721 0.377779 156.049 43.8598
0.00723412 58.064 5.15225e+09 4.20721 0.377779 155.121 43.602
0.00725581 58.2381 5.12149e+09 4.20721 0.377779 154.199 43.3457
0.00727757 58.4127 5.09092e+09 4.20721 0.377779 153.281 43.0909
0.00729939 58.5878 5.06053e+09 4.20721 0.377779 152.37 42.8376
0.00732127 58.7635 5.03032e+09 4.20721 0.377779 151.463 42.5859
0.00734322 58.9397 5.0003e+09 4.20721 0.377779 150.563 42.3357
0.00736524 59.1164 4.97045e+09 4.20721 0.377779 149.667 42.0869
0.00738732 59.2936 4.94078e+09 4.20721 0.377779 148.777 41.8397
0.00740947 59.4714 4.91128e+09 4.20721 0.377779 147.892 41.5939
0.00743168 59.6497 4.88196e+09 4.20721 0.377779 147.013 41.3496
0.00745396 59.8285 4.85282e+09 4.20721 0.377779 146.138 41.1067
0.00747631 60.0079 4.82385e+09 4.20721 0.377779 145.269 40.8653
0.00749873 60.1878 4.79506e+09 4.20721 0.377779 144.405 40.6254
0.00752121 60.3683 4.76643e+09 4.20721 0.377779 143.547 40.3868
0.00754376 60.5492 4.73798e+09 4.20721 0.377779 142.693 40.1497
0.00756638 60.7308 4.7097e+09 4.20721 0.377779 141.845 39.914
0.00758906 60.9129 4.68158e+09 4.20721 0.377779 141.001 39.6797
0.00761181 61.0955 4.65364e+09 4.20721 0.377779 140.163 39.4469
0.00763463 61.2787 4.62586e+09 4.20721 0.377779 139.329 39.2154
0.00765752 61.4624 4.59824e+09 4.20721 0.377779 138.501 38.9852
0.00768048 61.6467 4.57079e+09 4.20721 0.377779 137.678 38.7565
0.00770351 61.8315 4.54351e+09 4.20721 0.377779 136.859 38.5291
0.00772661 62.0169 4.51639e+09 4.20721 0.377779 136.045 38.3031
0.00774977 62.2028 4.48943e+09 4.20721 0.377779 135.237 38.0784
0.00777301 62.3893 4.46263e+09 4.20721 0.377779 134.433 37.8551
0.00779631 62.5763 4.43599e+09 4.20721 0.377779 133.633 37.6331
0.00781969 62.764 4.40951e+09 4.20721 0.377779 132.839 37.4124
0.00784313 62.9521 4.38319e+09 4.20721 0.377779 132.049 37.1931
0.00786665 63.1409 4.35702e+09 4.20721 0.377779 131.264 36.9751
0.00789023 63.3302 4.33101e+09 4.20721 0.377779 130.484 36.7583
0.00791389 63.52 4.30516e+09 4.20721 0.377779 129.709 36.5429
0.00793761 63.7105 4.27946e+09 4.20721 0.377779 128.938 36.3287
0.00796141 63.9015 4.25391e+09 4.20721 0.377779 128.171 36.1158
0.00798528 64.0931 4.22852e+09 4.20721 0.377779 127.409 35.9042
0.00800922 64.2852 4.20328e+09 4.20721 0.377779 126.652 35.6939
0.00803324 64.478 4.17819e+09 4.20721 0.377779 125.899 35.4848
0.00805732 64.6713 4.15325e+09 4.20721 0.377779 125.151 35.2769
0.00808148 64.8652 4.12845e+09 4.20721 0.377779 124.407 35.0703
0.00810571 65.0597 4.10381e+09 4.20721 0.377779 123.668 34.8649
0.00813001 65.2547 4.07931e+09 4.20721 0.377779 122.933 34.6608
0.00815438 65.4504 4.05496e+09 4.20721 0.377779 122.203 34.4579
0.00817883 65.6466 4.03075e+09 4.20721 0.377779 121.476 34.2562
0.00820335 65.8434 4.00669e+09 4.20721 0.377779 120.755 34.0556
0.00822795 66.0408 3.98277e+09 4.20721 0.377779 120.037 33.8563
0.00825262 66.2388 3.959e+09 4.20721 0.377779 119.324 33.6582
0.00827736 66.4374 3.93537e+09 4.20721 0.377779 118.615 33.4613
0.00830218 66.6366 3.91188e+09 4.20721 0.377779 117.91 33.2655
0.00832707 66.8364 3.88852e+09 4.20721 0.377779 117.209 33.0709
0.00835203 67.0368 3.86531e+09 4.20721 0.377779 116.513 32.8775
0.00837707 67.2378 3.84224e+09 4.20721 0.377779 115.821 32.6852
